,Public Vehicle Number,Status,Vehicle Make,Vehicle Model,Vehicle Model Year,Vehicle Color,Vehicle Fuel Source,Wheelchair Accessible,Company Name,Address,City,State,ZIP Code,Taxi Affiliation,Taxi Medallion License Management ,Record ID
15596,5475,ACTIVE,TOYOTA,RAV4,2020.0,BLUE/WHITE,Hybrid,N,PRIME TAXI CORP.,4626 W. CORNELIA AVE.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner Manager,5475Taxi
15597,6039,VIOLATION,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,E-RUN PAYMA CORP,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,6039Taxi
15601,3946,SURRENDER,FORD,FUSION,2014.0,WHITE,Hybrid,N,MERCI-CO INC,2532 W. WARREN BLVD.,CHICAGO,IL,60612.0,Independent1,Owner-Operator,3946Taxi
15603,3643,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,KWIK CAB CORPORATION,2532 W. WARREN BLVD.,CHICAGO,IL,60612.0,Independent1,Owner-Operator,3643Taxi
15609,2323,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,TORIA INC.,5136 N. WESTERN AVE.,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,2323Taxi
15610,5976,VIOLATION,TOYOTA,PRIUS,2015.0,WHITE,Hybrid,N,BELICAGO TAXI LLC,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,5976Taxi
15614,3577,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,N I CAB CO,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,3577Taxi
15616,6936,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,AAA TAXI INC,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,6936Taxi
15617,3652,VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,PARK AVENUE TAXI CORP.,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,3652Taxi
15622,6294,VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,ALI BROTHERS USA INC,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,6294Taxi
15624,954,ACTIVE,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,CALL INC,4118 W. LAWRENCE AVE.,CHICAGO,IL,60630.0,Globe Taxi Association Inc,Owner-Operator,954Taxi
15627,6155,ACTIVE,TOYOTA,PRIUS,2013.0,BLUE/WHITE,Hybrid,N,DEHAI CAB INC.,4626 W. CORNELIA AVE.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,"Sun Financial Services, Inc.",6155Taxi
15630,4783,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,US M B T INC,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,4783Taxi
15631,4230,ACTIVE,TOYOTA,CAMRY,2018.0,GRAY,Hybrid,N,RAMIN TAXI LLC,2552 W. TOUHY AVE.,CHICAGO,IL,60645.0,Independent1,Owner-Operator,4230Taxi
15633,6473,SURRENDER,TOYOTA,CAMRY,2013.0,BLUE,Hybrid,N,OAK TAXI LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,6473Taxi
15634,1521,ACTIVE,TOYOTA,RAV4,2019.0,GRAY/WHITE,Hybrid,N,SOLI CORP,6550 N. CLARK ST.,CHICAGO,IL,60626.0,Choice Taxi Association Inc,Owner-Operator,1521Taxi
15636,4208,VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,"ARFI, INC",6304 N. CLARK ST.,CHICAGO,IL,60660.0,DIS-AFFILIATED,Owner Manager,4208Taxi
15637,6681,VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,SHANE TAXI INC,2617 S. WABASH AVE.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,6681Taxi
15638,1267,SURRENDER,TOYOTA,CAMRY,2013.0,CREAM/GREEN,Hybrid,N,ALLIED INC,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,Checker Taxi Association Co.,Owner-Operator,1267Taxi
15640,1611,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,RAINSTORM II HACKING CORP.,2617 S. WABASH AVE.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,1611Taxi
15646,3370,ACTIVE,TOYOTA,PRIUS,2013.0,WHITE/BLUE/STRIPES,Hybrid,N,JOTI CAB COMPANY,4020 W. GLENLAKE AVE.,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,Owner Manager,3370Taxi
15651,6498,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,RHODES TAXI LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,6498Taxi
15652,2571,ACTIVE,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,KEELER CAB CO,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,Globe Taxi Association Inc,Chicago Taxicab Management Inc.,2571Taxi
15655,6022,ACTIVE,TOYOTA,RAV4,2022.0,YELLOW,Hybrid,N,WADITO INC,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,Yellow Cab Association,Owner Manager,6022Taxi
15659,2296,VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,"LABBAIQ 1, INC",5200 N. OTTO AVE.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,2296Taxi
15661,1334,SURRENDER,TOYOTA,PRIUS,2013.0,GREEN,Hybrid,N,CORNELL INC.,6500 N. WESTERN AVE.,CHICAGO,IL,60630.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",1334Taxi
15662,5713,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,BMC CAB CORP.,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,5713Taxi
15664,6228,VIOLATION,TOYOTA,CAMRY,2010.0,WHITE,Hybrid,N,ABM CAB CO,5416 N. BROADWAY ST.,CHICAGO,IL,60640.0,EXPIRED AFFILIATION,Owner Manager,6228Taxi
15673,2648,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,MONGOLIA TAXI LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,2648Taxi
15675,3999,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,ROYAL ONE INC,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,3999Taxi
15679,510,ACTIVE,TOYOTA,SIENNA,2023.0,WHITE,Hybrid,Y,GRANDLOOP LLC,6041 W. 64TH PL.,CHICAGO,IL,60638.0,Independent1,Owner Manager,510Taxi
15680,3727,VIOLATION,FORD,FUSION,2012.0,WHITE,Hybrid,N,EAGLE RIDE INC,5136 N. WESTERN AVE.,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,3727Taxi
15683,6082,ACTIVE,HONDA,CRV,2022.0,GRAY/WHITE,Hybrid,N,"SH & GT TRANS, INC",7405 N. WESTERN AVE.,CHICAGO,IL,60645.0,Choice Taxi Association Inc,Owner-Operator,6082Taxi
15684,5956,ACTIVE,LINCOLN,MKZ,2015.0,BLACK,Hybrid,N,"GIDABO, CORP",6800 N. CALIFORNIA AVE.,CHICAGO,IL,60645.0,Independent1,Owner-Operator,5956Taxi
15687,5109,ACTIVE,TOYOTA,CAMRY,2020.0,WHITE,Hybrid,N,AKALAK TAXI INC,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,5109Taxi
15689,4901,INACTIVE,,,,WHITE,Hybrid,N,CITY OF CHICAGO BACP,2350 W. OGDEN AVE.,CHICAGO,IL,60608.0,,,4901Taxi
15691,3653,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,BLUE EYES CAB CORP.,2617 S. WABASH AVE.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,3653Taxi
15693,1828,VIOLATION,TOYOTA,CAMRY,2011.0,WHITE,Hybrid,N,AOA TRANS INC,5136 N. WESTERN AVE.,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,1828Taxi
15694,2529,VIOLATION,TOYOTA,CAMRY,2010.0,WHITE,Hybrid,N,PARS RIDE INCORPORATED,5136 N. WESTERN AVE.,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,2529Taxi
15695,4248,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,IMC CAB CORP,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,4248Taxi
15700,2890,SURRENDER,TOYOTA,CAMRY,2013.0,CREAM/BLUE,Hybrid,N,DHILLON CAB CORP,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,Blue Diamond Taxi Affil Inc,Owner-Operator,2890Taxi
15701,5320,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,LILLY CAB CORP,2617 S. WABASH AVE.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,5320Taxi
15702,3091,ACTIVE,TOYOTA,RAV4,2024.0,GRAY/WHITE,Hybrid,N,SAAT CORP,7405 N. WESTERN AVE.,CHICAGO,IL,60645.0,Choice Taxi Association Inc,Owner-Operator,3091Taxi
15705,3150,VIOLATION,TOYOTA,CAMRY,2011.0,WHITE,Hybrid,N,DINO CAB COMPANY,8001 S. DR MARTIN LUTHER KING JR DR.,CHICAGO,IL,60619.0,EXPIRED AFFILIATION,Owner Manager,3150Taxi
15708,6597,ACTIVE,TOYOTA,PRIUS,2013.0,BLUE/WHITE,Hybrid,N,FAKHAR-CORPORATION,4626 W. CORNELIA AVE.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,6597Taxi
15709,5118,ACTIVE,TOYOTA,SIENNA,2022.0,WHITE,Hybrid,N,YASER EXPRESS INC,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,5118Taxi
15710,4410,REVOKED,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,MONSOON TAXI CORP.,5200 N. OTTO,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,4410Taxi
15712,3291,ACTIVE,TOYOTA,PRIUS,2013.0,CREAM/GREEN,Hybrid,N,MIGUEL A. MANZO,6128 N. DAMEN AVE.,CHICAGO,IL,60659.0,Checker Taxi Association Co.,Owner-Operator,3291Taxi
15713,5926,ACTIVE,TOYOTA,PRIUS,2014.0,BLUE/WHITE,Hybrid,N,ALULA ABANEGA CORP,4626 W. CORNELIA AVE.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner Manager,5926Taxi
15716,1411,ACTIVE,TOYOTA,CAMRY,2015.0,WHITE/GRAY,Hybrid,N,DESZY CORP.,4626 W. CORNELIA AVE.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner Manager,1411Taxi
15719,5700,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,JCMK INC.,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,5700Taxi
15721,6497,ACTIVE,TOYOTA,PRIUS,2011.0,WHITE,Hybrid,N,FARHAN TRANSPORTATION INC.,6304 N. CLARK ST.,CHICAGO,IL,60660.0,Flash Cab Co,Owner Manager,6497Taxi
15728,5296,SURRENDER,FORD,FUSION,2016.0,WHITE,Hybrid,N,CHICAGO SHUTTLE CORP.,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,5296Taxi
15729,3627,SURRENDER,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,LAKESHORE CCO INC.,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner-Operator,3627Taxi
15733,4198,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,ALEXANDRIA INC,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,4198Taxi
15734,749,ACTIVE,TOYOTA,RAV4,2018.0,YELLOW,Hybrid,N,P J & TECO CORP,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,749Taxi
15737,781,ACTIVE,TOYOTA,RAV4,2019.0,WHITE/BLACK/STRIPES,Hybrid,N,IT VENTURES LLC,2532 W. WARREN BLVD.,CHICAGO,IL,60612.0,Independent1,Owner-Operator,781Taxi
15739,940,ACTIVE,TOYOTA,CAMRY,2016.0,YELLOW,Hybrid,N,SAFI TRANSPORTATION INC,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,Yellow Cab Association,Owner Manager,940Taxi
15740,6405,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,NEW MILLENNIUM INC. #IV,4020 W. GLENLAKE AVE.,CHICAGO,IL,60646.0,DIS-AFFILIATED,Owner Manager,6405Taxi
15743,538,SURRENDER,TOYOTA,CAMRY,2012.0,BLUE/WHITE,Hybrid,N,MCCAB VIII CORP.,4626 W. CORNELIA AVE.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,"Sun Financial Services, Inc.",538Taxi
15744,2352,ACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,TO GOD BE THE GLORY INC,6200 N. HOYNE AVE.,CHICAGO,IL,60659.0,Independent1,Owner-Operator,2352Taxi
15745,2668,FORECLOSURE,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,CHICAGO CAB 2 CORP.,2945 W. PETERSON AVE.,CHICAGO,IL,60659.0,Top Cab Association,Owner Manager,2668Taxi
15748,1043,ACTIVE,TOYOTA,CAMRY,2014.0,YELLOW,Hybrid,N,KAY AMERICANTAXI INCORPORATED,3602 W. LEXINGTON ST.,CHICAGO,IL,60624.0,Yellow Cab Association,Owner-Operator,1043Taxi
15749,2118,ACTIVE,TOYOTA,RAV4,2016.0,WHITE,Hybrid,N,LUCKY TAXICAB INC,2601 W. PETERSON AVE.,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,2118Taxi
15751,1022,VIOLATION,FORD,ESCAPE,2011.0,GREEN,Hybrid,N,NECT 41 LLC,6500 N. WESTERN AVE.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",1022Taxi
15752,2350,VIOLATION,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,K & K & H INC.,2601 W. PETERSON AVE.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,2350Taxi
15757,1639,VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,HIGHWAY TAXI INC,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,1639Taxi
15758,2850,FORECLOSURE,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,DADA EXPRESS INC II,4118 W. LAWRENCE,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,2850Taxi
15760,6697,ACTIVE,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,SAMI & SON'S TRANSPORTATION INC,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,6697Taxi
15766,3606,VIOLATION,TOYOTA,PRIUS,2012.0,GREEN,Hybrid,N,"ADELA, INC.",6500 N. WESTERN AVE.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",3606Taxi
15767,296,ACTIVE,TOYOTA,PRIUS,2017.0,YELLOW,Hybrid,N,PREMIER LUXURY LIMO INC,5617 N. KOSTNER AVE.,CHICAGO,IL,60646.0,Yellow Cab Association,Owner-Operator,296Taxi
15773,5110,ACTIVE,KIA,NIRO,2024.0,WHITE,Hybrid,N,SHIRLEY TAXI INC,2532 W. WARREN BLVD.,CHICAGO,IL,60612.0,Independent1,Owner-Operator,5110Taxi
15774,2451,SURRENDER,TOYOTA,CAMRY,2013.0,WHITE/BLUE/STRIPES,Hybrid,N,IDEAL CAB COMPANY,4020 W. GLENLAKE AVE.,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",2451Taxi
15777,3474,SURRENDER,TOYOTA,PRIUS,2012.0,YELLOW,Hybrid,N,TAXI MEDALLION GROUPLLC SERIESXXIV,4175 N. ELSTON AVE.,CHICAGO,IL,60618.0,Yellow Cab Association,Owner Manager,3474Taxi
15779,2657,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,KEELER CAB CO,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,Flash Cab Co,Chicago Taxicab Management Inc.,2657Taxi
15782,2536,ACTIVE,TOYOTA,CAMRY,2022.0,WHITE,Hybrid,N,"ROUTE ACCESS, INC",2601 W. PETERSON AVE.,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,2536Taxi
15783,5452,ACTIVE,TOYOTA,CAMRY,2014.0,BLUE/WHITE,Hybrid,N,LINJAKE INC.,4626 W. CORNELIA AVE.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,"Sun Financial Services, Inc.",5452Taxi
15787,2561,VIOLATION,TOYOTA,CAMRY,2011.0,WHITE,Hybrid,N,A & L CAB CO,4626 W. CORNELIA AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,2561Taxi
15791,911,SURRENDER,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,"N&R SOLUTIONS, INC",9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,911Taxi
15793,4779,SURRENDER,TOYOTA,PRIUS,2012.0,YELLOW,Hybrid,N,VIDAL EXPRESS INC,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,Yellow Cab Association,Owner Manager,4779Taxi
15794,4882,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,"LUCKY SEVEN CHICAGO ONE, INC.",2617 S. WABASH AVE.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,4882Taxi
15803,3619,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,AMEEK CORP.,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,3619Taxi
15814,3404,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,GLTI CAB CORP.,2617 S. WABASH AVE.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,3404Taxi
15815,1237,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,JUSTIN LEVY CAB CORP.,2738 W. FULTON ST.,CHICAGO,IL,60612.0,EXPIRED AFFILIATION,Owner Manager,1237Taxi
15817,4855,ACTIVE,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,HAMIT ZANI CORP,2601 W. PETERSON AVE.,CHICAGO,IL,60659.0,City Service Taxi Association,Owner Manager,4855Taxi
15818,2273,ACTIVE,TOYOTA,CAMRY,2014.0,BLUE/WHITE,Hybrid,N,"KENECHI 1, CORP",4626 W. CORNELIA AVE.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,2273Taxi
15823,3100,VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,WHIZ CAB COMPANY,6550 N. CLARK ST.,CHICAGO,IL,60626.0,DIS-AFFILIATED,Owner Manager,3100Taxi
15826,1012,ACTIVE,TOYOTA,CAMRY,2015.0,BLUE/WHITE,Hybrid,N,SAKNIA SPRINT INC,4626 W. CORNELIA AVE.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,1012Taxi
15830,6632,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,ON THE GO CAB CO INC,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,6632Taxi
15832,2726,SURRENDER,TOYOTA,PRIUS,2013.0,WHITE/BLUE/STRIPES,Hybrid,N,SAFE CAB COMPANY,4020 W. GLENLAKE AVE.,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",2726Taxi
15833,2906,VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,DADA EXPRESS INC II,4118 W. LAWRENCE,CHICAGO,IL,60630.0,Globe Taxi Association Inc,Owner Manager,2906Taxi
15839,6431,VIOLATION,TOYOTA,CAMRY,2011.0,WHITE,Hybrid,N,POUYA RIDE INC.,4118 W. LAWRENCE AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,6431Taxi
15842,1078,ACTIVE,TOYOTA,RAV4,2024.0,BLACK,Hybrid,N,MAM CAB CO,2532 W. WARREN BLVD.,CHICAGO,IL,60612.0,Independent1,Owner-Operator,1078Taxi
15843,6733,ACTIVE,TOYOTA,CAMRY,2017.0,YELLOW,Hybrid,N,TAXI MEDALLION GROUP LLC-SERIES 35,4175 N. ELSTON AVE.,CHICAGO,IL,60618.0,Yellow Cab Association,Owner Manager,6733Taxi
15846,3345,SURRENDER,TOYOTA,CAMRY,2014.0,WHITE/BLUE/STRIPES,Hybrid,N,GS CAB CO.,4020 W. GLENLAKE AVE.,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",3345Taxi
15853,728,VIOLATION,FORD,FUSION,2011.0,WHITE,Hybrid,N,DASARI CAB INC.,6550 N. CLARK ST.,CHICAGO,IL,60626.0,DIS-AFFILIATED,Owner Manager,728Taxi
15856,4054,ACTIVE,TOYOTA,CAMRY,2013.0,GRAY/WHITE,Hybrid,N,RED SHINE INC,7405 N. WESTERN AVE.,CHICAGO,IL,60645.0,Choice Taxi Association Inc,Owner-Operator,4054Taxi
15857,4455,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,THM CAB CORP.,2601 W. PETERSON AVE.,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,4455Taxi
15858,3448,VIOLATION,FORD,C-MAX,2013.0,WHITE,Hybrid,N,623 TAXI INC,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,3448Taxi
15861,746,VIOLATION,TOYOTA,CAMRY,2010.0,WHITE,Hybrid,N,TAZA HACKING CORP,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,746Taxi
15865,4370,ACTIVE,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,AJWA CAB CO,2601 W. PETERSON AVE.,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,4370Taxi
15866,1724,VIOLATION,TOYOTA,PRIUS,2011.0,WHITE,Hybrid,N,MIKHAIL TRANSPORTATION INC.,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,1724Taxi
15869,5855,ACTIVE,TOYOTA,CAMRY,2020.0,WHITE,Hybrid,N,ZARA NOOR INC,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,5855Taxi
15877,3374,VIOLATION,TOYOTA,CAMRY,2011.0,WHITE,Hybrid,N,8TH AVENUE TAXI CORP.,5200 N. OTTO AVE.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,3374Taxi
15881,2439,ACTIVE,TOYOTA,PRIUS,2016.0,WHITE,Hybrid,N,SURANI INC,2601 W. PETERSON AVE.,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,2439Taxi
15883,5685,ACTIVE,TOYOTA,CAMRY,2024.0,WHITE,Hybrid,N,MIGHTY CROWN MULTIMODAL INC,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,5685Taxi
15891,759,VIOLATION,TOYOTA,PRIUS,2015.0,WHITE,Hybrid,N,"P & I TRANS, INC.",2601 W. PETERSON AVE.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,759Taxi
15893,6399,ACTIVE,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,6399 TAXI CORP,4118 W. LAWRENCE AVE.,CHICAGO,IL,60630.0,Globe Taxi Association Inc,Owner Manager,6399Taxi
15901,774,VIOLATION,TOYOTA,PRIUS,2016.0,WHITE,Hybrid,N,MEDALLION FUNDING CHICAGO CORP I,2945 W. PETERSON AVE.,CHICAGO,IL,60659.0,Top Cab Association,Top Cab Corp.,774Taxi
15902,5310,ACTIVE,TOYOTA,CAMRY,2013.0,CREAM/GREEN,Hybrid,N,NYAME BEKYERE INC.,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,Checker Taxi Association Co.,Owner-Operator,5310Taxi
15903,1154,ACTIVE,TOYOTA,CAMRY,2019.0,WHITE,Hybrid,N,MM & SS TAXI INC,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,1154Taxi
15904,4394,VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,KELLY CAB CO,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,4394Taxi
15909,926,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,JOHNS CABS CORP.,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,926Taxi
15912,6561,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,"LUCKY SEVEN CHICAGO, INC.",2617 S. WABASH AVE.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,6561Taxi
15913,5776,VIOLATION,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,MEKONEN CAB COMPANY,7407 N. WINCHESTER AVE.,CHICAGO,IL,60626.0,Top Cab Association,Owner-Operator,5776Taxi
15915,4400,SURRENDER,TOYOTA,COROLLA,2020.0,WHITE,Hybrid,N,ELPIS CAB CORP,3542 N. ELSTON AVE.,CHICAGO,IL,60618.0,Top Cab Association,Top Cab Corp.,4400Taxi
15916,4950,VIOLATION,TOYOTA,PRIUS,2016.0,WHITE,Hybrid,N,BASUKA INC,5136 N. WESTERN AVE.,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,4950Taxi
15917,2378,VIOLATION,FORD,C-MAX,2013.0,WHITE,Hybrid,N,LEEDS TAXI LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,2378Taxi
15918,6524,ACTIVE,TOYOTA,CAMRY,2013.0,GRAY/WHITE,Hybrid,N,"SENAYT CAB, CO.",6550 N. CLARK ST.,CHICAGO,IL,60626.0,Choice Taxi Association Inc,Owner Manager,6524Taxi
15919,2825,VIOLATION,FORD,FUSION,2012.0,WHITE,Hybrid,N,T J SCOTT CAB CO,9441 S. INDIANA AVE.,CHICAGO,IL,60619.0,EXPIRED AFFILIATION,Owner Manager,2825Taxi
15923,3709,FORECLOSURE,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,HASNAT SADDAT INC.,2532 W. WARREN BLVD.,CHICAGO,IL,60612.0,Independent1,Owner-Operator,3709Taxi
